cell	feat	expr_ev	expr_sd	expr_map	expr_ci_lower	expr_ci_upper	expr_naive
39	SOCS4	1.07	1.4878	0	0	19	0
39	CHML	1.07	1.4878	0	0	19	0
39	MAP3K14	1.07	1.4879	0	0	19	0
39	CBL	1.07	1.4879	0	0	19	0
39	URB1	1.07	1.4929	0	0	19	0
39	LRIF1	1.07	1.4878	0	0	19	0
39	BRD3	1.07	1.4878	0	0	19	0
39	VAT1L	1.08	1.4981	0	0	19	0
39	RAB3B	2.97	2.1378	1	0	10	2
39	SCN3A	1.08	1.4982	0	0	19	0
39	SMARCC2	1.08	1.4981	0	0	19	0
39	NUDT16	2.97	2.1379	1	0	10	2
39	TAB3	1.07	1.4878	0	0	19	0
39	EEF2K	1.08	1.4981	0	0	19	0
39	PHF20	1.07	1.4877	0	0	19	0
39	CBX2	1.07	1.4929	0	0	19	0
39	HEATR5B	1.07	1.4930	0	0	19	0
39	SERTAD2	2.97	2.1380	1	0	10	2
39	SCAP	1.07	1.4878	0	0	19	0
39	TARBP1	4.95	2.6634	3	0	10	4
39	PHLPP2	6.76	3.0469	5	1	13	6
39	FAM178A	1.07	1.4877	0	0	19	0
39	TECPR2	1.07	1.4929	0	0	19	0
39	SEMA5A	1.07	1.4929	0	0	19	0
39	C11orf95	2.98	2.1445	1	0	10	2
39	YTHDC2	1.08	1.5035	0	0	20	0
39	MICAL1	1.07	1.4877	0	0	19	0
39	C10orf54	1.07	1.4878	0	0	19	0
39	CERS6	1.07	1.4929	0	0	19	0
39	RP11-18F14.2	4.91	2.6476	3	0	10	4
39	ERMAP	1.07	1.4878	0	0	19	0
39	ERN1	1.07	1.4930	0	0	19	0
39	FMNL3	2.99	2.1510	1	0	10	2
39	BIRC3	4.86	2.6319	3	0	10	4
39	RCOR1	1.07	1.4877	0	0	19	0
39	HIVEP2	1.07	1.4877	0	0	19	0
39	PLD2	1.07	1.4929	0	0	19	0
39	NUP133	1.07	1.4929	0	0	19	0
39	DOCK10	1.07	1.4877	0	0	19	0
39	NUAK1	1.07	1.4878	0	0	19	0
39	TADA2B	1.08	1.4981	0	0	19	0
39	CTCF	1.07	1.4878	0	0	19	0
39	ASAP2	2.98	2.1444	1	0	10	2
39	PER3	1.07	1.4878	0	0	19	0
39	ZNF783	1.07	1.4878	0	0	19	0
39	SMCR7L	4.89	2.6398	3	0	10	4
39	HEXIM1	1.07	1.4879	0	0	19	0
39	SENP1	1.07	1.4930	0	0	19	0
39	C11orf30	2.97	2.1378	1	0	10	2
39	MYCBP2	1.08	1.4981	0	0	19	0
39	CREBBP	2.98	2.1443	1	0	10	2
39	ZNF252P	1.07	1.4929	0	0	19	0
39	PDS5A	1.07	1.4878	0	0	19	0
39	ARHGEF3	4.91	2.6476	3	0	10	4
39	THSD4	1.07	1.4878	0	0	19	0
39	ARHGEF11	1.08	1.5034	0	0	20	0
39	ZBTB21	1.07	1.4930	0	0	19	0
39	KLF11	1.07	1.4878	0	0	19	0
39	CLN5	1.07	1.4929	0	0	19	0
39	RYBP	1.07	1.4877	0	0	19	0
39	SKIV2L	1.07	1.4929	0	0	19	0
39	DYNC1H1	1.08	1.4980	0	0	19	0
39	ASPM	2.97	2.1379	1	0	10	2
39	FNBP1L	1.07	1.4877	0	0	19	0
39	SLC12A2	1.07	1.4878	0	0	19	0
39	RAPGEF1	1.07	1.4879	0	0	19	0
39	NOL6	2.97	2.1378	1	0	10	2
39	INSR	1.07	1.4878	0	0	19	0
39	QTRTD1	2.97	2.1378	1	0	10	2
39	AGTPBP1	1.07	1.4878	0	0	19	0
39	NCOA3	1.07	1.4877	0	0	19	0
39	UBE4A	1.08	1.5034	0	0	20	0
39	BICD2	1.07	1.4878	0	0	19	0
39	CTPS2	6.76	3.0470	5	1	13	6
39	KIAA0355	1.07	1.4878	0	0	19	0
39	IL17RA	1.07	1.4878	0	0	19	0
39	ATM	1.07	1.4878	0	0	19	0
39	ZFC3H1	1.07	1.4877	0	0	19	0
39	YOD1	2.97	2.1379	1	0	10	2
39	HPS5	1.07	1.4930	0	0	19	0
39	ZNF33B	1.07	1.4928	0	0	19	0
39	SEC16A	1.07	1.4930	0	0	19	0
39	SEMA6D	1.07	1.4879	0	0	19	0
39	GAN	1.07	1.4929	0	0	19	0
39	FHOD1	1.07	1.4878	0	0	19	0
39	TSPYL4	1.07	1.4930	0	0	19	0
39	HERC2	1.07	1.4877	0	0	19	0
39	ARHGAP20	1.07	1.4878	0	0	19	0
39	CTDP1	1.07	1.4878	0	0	19	0
39	BRPF1	1.07	1.4878	0	0	19	0
39	PINK1-AS	1.07	1.4879	0	0	19	0
39	APH1B	1.07	1.4877	0	0	19	0
39	FMNL2	1.07	1.4879	0	0	19	0
39	HECTD3	6.79	3.0557	5	1	13	6
39	CCDC93	1.07	1.4877	0	0	19	0
39	SPTBN1	2.98	2.1444	1	0	10	2
39	EPHA2	1.08	1.4982	0	0	19	0
39	MLLT6	2.98	2.1445	1	0	10	2
39	UPF2	1.07	1.4878	0	0	19	0
39	UBN2	2.98	2.1444	1	0	10	2
39	STXBP1	1.07	1.4878	0	0	19	0
39	CENPF	4.86	2.6319	3	0	10	4
39	KIAA0753	1.08	1.4980	0	0	19	0
39	EVC2	4.89	2.6397	3	0	10	4
39	TMPPE	1.07	1.4929	0	0	19	0
39	CEP170P1	1.08	1.4981	0	0	19	0
39	SMO	1.07	1.4930	0	0	19	0
39	GDF11	1.07	1.4930	0	0	19	0
39	C4orf21	1.08	1.4981	0	0	19	0
39	PIK3R1	1.07	1.4930	0	0	19	0
39	CCDC117	1.07	1.4931	0	0	19	0
39	TCEB3	1.07	1.4878	0	0	19	0
39	ULK4	1.08	1.4982	0	0	19	0
39	POLD3	1.07	1.4877	0	0	19	0
39	RP11-473I1.10	1.08	1.4982	0	0	19	0
39	ESCO1	1.07	1.4878	0	0	19	0
39	TRIM62	1.07	1.4929	0	0	19	0
39	RALGAPA1P	1.07	1.4879	0	0	19	0
39	FAM168A	1.07	1.4929	0	0	19	0
39	LIG4	1.07	1.4879	0	0	19	0
39	CHD8	1.07	1.4879	0	0	19	0
39	EPB41	1.08	1.4980	0	0	19	0
39	QSER1	1.07	1.4877	0	0	19	0
39	GMEB2	1.07	1.4929	0	0	19	0
39	ULK2	1.07	1.4878	0	0	19	0
39	FAM171B	2.97	2.1378	1	0	10	2
39	ADO	1.07	1.4929	0	0	19	0
39	SIN3B	4.86	2.6319	3	0	10	4
39	DHX16	2.97	2.1378	1	0	10	2
39	NLRX1	4.89	2.6398	3	0	10	4
39	ANKS1A	1.07	1.4929	0	0	19	0
39	ATXN1L	1.08	1.4980	0	0	19	0
39	DOCK11	2.97	2.1378	1	0	10	2
39	SMIM13	1.08	1.4981	0	0	19	0
39	FAM129A	1.07	1.4878	0	0	19	0
39	CDCA2	1.07	1.4929	0	0	19	0
39	ZDHHC21	1.07	1.4929	0	0	19	0
39	ENTPD7	1.07	1.4878	0	0	19	0
39	PIK3R3	1.07	1.4929	0	0	19	0
39	DIP2A	1.07	1.4878	0	0	19	0
39	ZNF776	8.66	3.4118	7	2	15	8
39	PTPN14	1.07	1.4877	0	0	19	0
39	TOP3A	1.07	1.4878	0	0	19	0
39	UBXN2B	1.08	1.4981	0	0	19	0
39	KCTD2	1.07	1.4878	0	0	19	0
39	TBC1D16	1.07	1.4878	0	0	19	0
39	DIO2	1.07	1.4929	0	0	19	0
39	SUSD5	1.07	1.4930	0	0	19	0
39	RALGAPA2	1.07	1.4930	0	0	19	0
39	PLEKHG3	1.08	1.5035	0	0	20	0
39	ZNF160	1.07	1.4929	0	0	19	0
39	VTI1A	1.07	1.4877	0	0	19	0
39	SOWAHC	2.97	2.1379	1	0	10	2
39	PHF16	1.08	1.5035	0	0	20	0
39	MTMR4	1.07	1.4878	0	0	19	0
39	NOM1	1.07	1.4930	0	0	19	0
39	TRIM14	1.07	1.4877	0	0	19	0
39	OTUD3	1.07	1.4877	0	0	19	0
39	TWISTNB	1.07	1.4879	0	0	19	0
39	DHX38	1.07	1.4930	0	0	19	0
39	PCNXL3	1.07	1.4930	0	0	19	0
39	UBR2	1.08	1.5033	0	0	20	0
39	BRCA2	1.07	1.4878	0	0	19	0
39	LARS2	1.08	1.4981	0	0	19	0
39	FTSJD2	2.98	2.1444	1	0	10	2
39	UST	1.08	1.4981	0	0	19	0
39	FAM63B	1.07	1.4878	0	0	19	0
39	TBC1D8B	4.91	2.6477	3	0	10	4
39	USP37	1.08	1.5034	0	0	20	0
39	LMTK2	2.97	2.1378	1	0	10	2
39	SH2D5	1.07	1.4878	0	0	19	0
39	YEATS2	1.07	1.4877	0	0	19	0
39	PLCL2	1.07	1.4930	0	0	19	0
39	NUP155	1.07	1.4930	0	0	19	0
39	UNC119B	1.07	1.4930	0	0	19	0
39	ZNF480	1.07	1.4930	0	0	19	0
39	AP1G2	1.07	1.4878	0	0	19	0
39	MCM9	1.07	1.4877	0	0	19	0
39	CEP135	1.07	1.4929	0	0	19	0
39	POMT2	1.07	1.4878	0	0	19	0
39	GPR107	1.07	1.4930	0	0	19	0
39	KNTC1	1.07	1.4878	0	0	19	0
39	TCEANC2	2.99	2.1511	1	0	10	2
39	ARFGEF1	2.97	2.1378	1	0	10	2
39	TMEM260	1.07	1.4878	0	0	19	0
39	ATF7IP	1.07	1.4877	0	0	19	0
39	AKAP9	1.07	1.4878	0	0	19	0
39	BAIAP2L1	2.97	2.1379	1	0	10	2
39	NCR3LG1	1.07	1.4930	0	0	19	0
39	CLUH	1.07	1.4877	0	0	19	0
39	C1orf112	1.08	1.4980	0	0	19	0
39	DCLRE1A	1.07	1.4929	0	0	19	0
39	UBL3	1.07	1.4879	0	0	19	0
39	VDR	2.98	2.1445	1	0	10	2
39	PHLPP1	2.98	2.1444	1	0	10	2
39	NOTCH2	1.07	1.4878	0	0	19	0
39	TCF20	1.07	1.4930	0	0	19	0
39	EIF4EBP2	1.08	1.4982	0	0	19	0
39	BDP1	1.08	1.4981	0	0	19	0
39	DIP2B	1.07	1.4878	0	0	19	0
39	ASH1L	1.07	1.4877	0	0	19	0
39	SLC2A12	1.07	1.4878	0	0	19	0
39	MYBBP1A	1.07	1.4930	0	0	19	0
39	EVC	1.07	1.4878	0	0	19	0
39	KLHL29	1.07	1.4931	0	0	19	0
39	KLF13	1.07	1.4878	0	0	19	0
39	ABCC10	1.07	1.4878	0	0	19	0
39	KIAA1147	1.07	1.4929	0	0	19	0
39	ZNF654	1.07	1.4878	0	0	19	0
39	NPC1	1.07	1.4878	0	0	19	0
39	PTPN23	2.97	2.1378	1	0	10	2
39	RNF169	1.07	1.4931	0	0	19	0
39	CDK5RAP2	1.07	1.4877	0	0	19	0
39	LTBP2	1.07	1.4879	0	0	19	0
39	ZNF436	1.07	1.4878	0	0	19	0
39	ZNF280C	2.98	2.1445	1	0	10	2
39	WDR62	1.07	1.4878	0	0	19	0
39	LMBRD2	2.97	2.1378	1	0	10	2
39	INPP5F	1.07	1.4930	0	0	19	0
39	CDAN1	1.07	1.4929	0	0	19	0
39	LRRC8C	1.07	1.4878	0	0	19	0
39	EYA3	1.07	1.4930	0	0	19	0
39	SPTAN1	1.07	1.4878	0	0	19	0
39	PDGFD	1.07	1.4877	0	0	19	0
39	FASN	4.86	2.6319	3	0	10	4
39	RBM12B	1.07	1.4878	0	0	19	0
39	C2orf44	1.07	1.4930	0	0	19	0
39	TSTD2	2.98	2.1445	1	0	10	2
39	ERMP1	1.08	1.4981	0	0	19	0
39	CIC	1.07	1.4929	0	0	19	0
39	E2F3	1.07	1.4877	0	0	19	0
39	ATP13A1	1.07	1.4878	0	0	19	0
39	CSRNP2	4.86	2.6320	3	0	10	4
39	ZNF646	2.97	2.1378	1	0	10	2
39	JAG1	1.07	1.4929	0	0	19	0
39	MORC2	2.97	2.1379	1	0	10	2
39	ITGB8	1.07	1.4929	0	0	19	0
39	RP11-350F4.2	1.07	1.4929	0	0	19	0
39	HSPA12A	2.98	2.1445	1	0	10	2
39	AGO1	1.07	1.4879	0	0	19	0
39	RMND5A	4.86	2.6319	3	0	10	4
39	RNASEL	1.07	1.4930	0	0	19	0
39	ANPEP	1.08	1.5035	0	0	20	0
39	SPAST	1.07	1.4929	0	0	19	0
39	C17orf70	2.97	2.1379	1	0	10	2
39	ZBTB5	1.07	1.4928	0	0	19	0
39	HIP1	1.07	1.4877	0	0	19	0
39	ZBED6	6.76	3.0470	5	1	13	6
39	DNAJC18	2.99	2.1510	1	0	10	2
39	FGD1	1.07	1.4930	0	0	19	0
39	WDR44	1.07	1.4929	0	0	19	0
39	TOR4A	1.07	1.4929	0	0	19	0
39	RP11-958N24.2	1.07	1.4878	0	0	19	0
39	CDON	1.08	1.5034	0	0	20	0
39	ITPR1	1.07	1.4878	0	0	19	0
39	FRY	1.07	1.4878	0	0	19	0
39	FAM120C	4.89	2.6398	3	0	10	4
39	RIPK1	2.98	2.1444	1	0	10	2
39	TMX4	1.08	1.4981	0	0	19	0
39	DGKI	1.07	1.4878	0	0	19	0
39	CASC5	1.07	1.4930	0	0	19	0
39	PIK3CA	1.08	1.4981	0	0	19	0
39	NUDT3	1.07	1.4879	0	0	19	0
39	DIEXF	1.07	1.4878	0	0	19	0
39	MUT	1.07	1.4929	0	0	19	0
39	TRIM35	2.98	2.1445	1	0	10	2
39	PTPRU	2.98	2.1444	1	0	10	2
39	GPATCH1	2.99	2.1511	1	0	10	2
39	URGCP	1.07	1.4930	0	0	19	0
39	TULP4	2.97	2.1378	1	0	10	2
39	TMED8	1.07	1.4930	0	0	19	0
39	ZNF512B	1.07	1.4877	0	0	19	0
39	MON2	1.07	1.4878	0	0	19	0
39	TMEM57	4.86	2.6319	3	0	10	4
39	LINC00641	2.98	2.1444	1	0	10	2
39	RP11-566E18.3	1.07	1.4929	0	0	19	0
39	ZNF71	1.07	1.4877	0	0	19	0
39	KIAA0247	1.07	1.4929	0	0	19	0
39	WDR35	2.97	2.1378	1	0	10	2
39	C12orf4	1.07	1.4878	0	0	19	0
39	AQR	1.07	1.4929	0	0	19	0
39	CD109	1.08	1.4981	0	0	19	0
39	SLC35B4	2.97	2.1378	1	0	10	2
39	ZNF175	1.07	1.4878	0	0	19	0
39	ETV5	1.07	1.4929	0	0	19	0
39	CDC25A	1.07	1.4878	0	0	19	0
39	LRIG3	1.07	1.4878	0	0	19	0
39	ZNF45	1.07	1.4930	0	0	19	0
39	ZFP28	4.89	2.6397	3	0	10	4
39	CES2	1.07	1.4929	0	0	19	0
39	ITPRIPL2	2.98	2.1444	1	0	10	2
39	WDR60	1.07	1.4878	0	0	19	0
39	GM2A	1.07	1.4930	0	0	19	0
39	GEMIN4	1.07	1.4878	0	0	19	0
39	WDFY2	1.07	1.4878	0	0	19	0
39	ENDOD1	1.07	1.4878	0	0	19	0
39	WRN	1.07	1.4879	0	0	19	0
39	C5orf51	2.98	2.1443	1	0	10	2
39	BAG5	1.07	1.4929	0	0	19	0
39	AKAP13	2.98	2.1444	1	0	10	2
39	PAPOLG	1.08	1.4981	0	0	19	0
39	PIK3CD	2.98	2.1445	1	0	10	2
39	LPGAT1	1.07	1.4929	0	0	19	0
39	DPYD	1.07	1.4930	0	0	19	0
39	TMEM104	1.07	1.4930	0	0	19	0
39	USP19	1.07	1.4878	0	0	19	0
39	TDRD7	1.07	1.4878	0	0	19	0
39	ABHD13	2.99	2.1511	1	0	10	2
39	EPC2	1.07	1.4878	0	0	19	0
39	ZNF248	2.98	2.1444	1	0	10	2
39	GPRC5B	1.07	1.4878	0	0	19	0
39	MECOM	1.07	1.4878	0	0	19	0
39	RBM26	1.07	1.4879	0	0	19	0
39	HIVEP1	1.08	1.5035	0	0	20	0
39	ZNF592	2.98	2.1445	1	0	10	2
39	MRAS	1.08	1.4981	0	0	19	0
39	AHNAK2	2.99	2.1511	1	0	10	2
39	PRDM15	1.07	1.4878	0	0	19	0
39	TARSL2	1.07	1.4879	0	0	19	0
39	PTGFR	1.07	1.4929	0	0	19	0
39	FOXM1	1.07	1.4878	0	0	19	0
39	DENND6A	2.97	2.1378	1	0	10	2
39	MDN1	1.07	1.4878	0	0	19	0
39	RRP12	2.97	2.1378	1	0	10	2
39	USPL1	1.07	1.4878	0	0	19	0
39	ATP11A	1.07	1.4878	0	0	19	0
39	KRBA1	2.97	2.1379	1	0	10	2
39	ZCCHC11	1.07	1.4930	0	0	19	0
39	TRRAP	1.07	1.4878	0	0	19	0
39	MED1	1.07	1.4877	0	0	19	0
39	ARL4C	1.07	1.4878	0	0	19	0
39	ATP7B	1.08	1.4981	0	0	19	0
39	CDC5L	1.07	1.4877	0	0	19	0
39	KPNA4	1.07	1.4878	0	0	19	0
39	MPDZ	1.08	1.4981	0	0	19	0
39	DISP1	2.99	2.1510	1	0	10	2
39	MTHFR	1.07	1.4878	0	0	19	0
39	USP34	1.07	1.4929	0	0	19	0
39	KIF14	1.07	1.4877	0	0	19	0
39	ADCY7	1.07	1.4878	0	0	19	0
39	SIDT2	1.07	1.4878	0	0	19	0
39	C2orf49	1.07	1.4929	0	0	19	0
39	ZNFX1	1.07	1.4878	0	0	19	0
39	SESN2	1.07	1.4878	0	0	19	0
39	MEGF9	1.07	1.4930	0	0	19	0
39	APOLD1	1.08	1.4981	0	0	19	0
39	KIDINS220	1.07	1.4879	0	0	19	0
39	SLC41A2	1.07	1.4879	0	0	19	0
39	ZNF521	1.07	1.4878	0	0	19	0
39	PRKAB2	1.07	1.4930	0	0	19	0
39	HAS2	1.07	1.4878	0	0	19	0
39	AMPD3	1.07	1.4878	0	0	19	0
39	MOK	1.07	1.4877	0	0	19	0
39	WASH5P	2.98	2.1444	1	0	10	2
39	SLC1A4	4.86	2.6318	3	0	10	4
39	CARD10	1.07	1.4930	0	0	19	0
39	GUF1	2.97	2.1378	1	0	10	2
39	ITGA2	1.07	1.4878	0	0	19	0
39	ABCC5	4.89	2.6398	3	0	10	4
39	NRIP3	1.07	1.4877	0	0	19	0
39	ZNF445	1.07	1.4878	0	0	19	0
39	RPAP1	1.08	1.4981	0	0	19	0
39	TRPC6	1.07	1.4930	0	0	19	0
39	MAP3K6	1.07	1.4929	0	0	19	0
39	TUBGCP5	1.07	1.4878	0	0	19	0
39	SIN3A	1.07	1.4930	0	0	19	0
39	CRYBG3	1.07	1.4878	0	0	19	0
39	C2CD3	1.07	1.4878	0	0	19	0
39	GPR180	2.98	2.1444	1	0	10	2
39	TNRC6A	1.07	1.4930	0	0	19	0
39	IFT122	1.07	1.4878	0	0	19	0
39	RWDD2A	1.07	1.4929	0	0	19	0
39	N6AMT1	1.07	1.4930	0	0	19	0
39	VCAN	2.97	2.1378	1	0	10	2
39	TTL	1.07	1.4928	0	0	19	0
39	ZNF280D	1.07	1.4928	0	0	19	0
39	LRP4	1.07	1.4878	0	0	19	0
39	FLNC	1.07	1.4878	0	0	19	0
39	IQCE	1.08	1.4981	0	0	19	0
39	DGKZP1	2.97	2.1379	1	0	10	2
39	TSPYL5	1.07	1.4929	0	0	19	0
39	FLNB	1.07	1.4877	0	0	19	0
39	USP38	1.07	1.4929	0	0	19	0
39	ATG14	2.98	2.1444	1	0	10	2
39	UBR5	1.07	1.4878	0	0	19	0
39	EHBP1L1	1.07	1.4929	0	0	19	0
39	ATG16L1	1.07	1.4930	0	0	19	0
39	FAM46A	2.97	2.1379	1	0	10	2
39	PHF2	1.07	1.4878	0	0	19	0
39	ZER1	1.07	1.4929	0	0	19	0
39	ARSD	2.98	2.1444	1	0	10	2
39	SRGAP1	2.97	2.1379	1	0	10	2
39	EHMT1	1.08	1.5034	0	0	20	0
39	TBC1D13	1.07	1.4929	0	0	19	0
39	ZMYND8	1.07	1.4878	0	0	19	0
39	RHOBTB2	1.07	1.4929	0	0	19	0
39	ZBTB41	1.07	1.4930	0	0	19	0
39	NFAT5	4.86	2.6320	3	0	10	4
39	CEP128	1.07	1.4877	0	0	19	0
39	STK10	1.07	1.4928	0	0	19	0
39	ARHGAP18	1.07	1.4877	0	0	19	0
39	PLCB3	2.99	2.1510	1	0	10	2
39	KRAS	2.97	2.1378	1	0	10	2
39	MAVS	1.07	1.4930	0	0	19	0
39	FBXO42	1.07	1.4878	0	0	19	0
39	SYT1	2.97	2.1379	1	0	10	2
39	FEM1C	1.07	1.4878	0	0	19	0
39	INTS1	1.07	1.4929	0	0	19	0
39	MEGF8	1.07	1.4878	0	0	19	0
39	HSPA4L	3.01	2.1577	1	0	10	2
39	MLLT4	6.76	3.0469	5	1	13	6
39	C20orf194	1.07	1.4929	0	0	19	0
39	ZBTB34	1.07	1.4878	0	0	19	0
39	NUP98	1.07	1.4878	0	0	19	0
39	MAP3K1	1.07	1.4878	0	0	19	0
39	LIG3	2.98	2.1443	1	0	10	2
39	NUP153	1.07	1.4878	0	0	19	0
39	ADAMTS15	1.07	1.4878	0	0	19	0
39	CAD	2.97	2.1379	1	0	10	2
39	TRAPPC9	1.07	1.4877	0	0	19	0
39	TRPS1	4.91	2.6475	3	0	10	4
39	HIRA	1.07	1.4930	0	0	19	0
39	FZD4	1.07	1.4878	0	0	19	0
39	ATAD2B	2.98	2.1445	1	0	10	2
39	CSPP1	1.07	1.4879	0	0	19	0
39	WDR48	1.07	1.4877	0	0	19	0
39	C10orf118	1.07	1.4878	0	0	19	0
39	PHKA1	1.08	1.4981	0	0	19	0
39	EGFR	2.97	2.1378	1	0	10	2
34	MEX3A	1.07	1.4930	0	0	19	0
34	C12orf4	1.07	1.4878	0	0	19	0
34	PLXNA3	1.07	1.4878	0	0	19	0
34	ZNF252P	1.07	1.4929	0	0	19	0
34	C17orf70	2.97	2.1379	1	0	10	2
34	FAM198B	1.07	1.4878	0	0	19	0
34	CLUH	1.07	1.4877	0	0	19	0
34	GLTSCR1L	1.07	1.4878	0	0	19	0
34	HIP1R	1.07	1.4929	0	0	19	0
34	WWC3	2.97	2.1379	1	0	10	2
34	ZBED1	2.98	2.1444	1	0	10	2
34	ASCC3	2.97	2.1378	1	0	10	2
34	FAM26E	2.97	2.1378	1	0	10	2
34	ARL4C	1.07	1.4878	0	0	19	0
34	RIPK1	4.89	2.6397	3	0	10	4
34	FAM13A	2.98	2.1444	1	0	10	2
34	RAB3B	4.86	2.6318	3	0	10	4
34	ZNF521	6.76	3.0470	5	1	13	6
34	AREL1	4.89	2.6397	3	0	10	4
34	RP11-350F4.2	1.07	1.4929	0	0	19	0
34	CAD	4.86	2.6320	3	0	10	4
34	CSPG4	1.07	1.4930	0	0	19	0
34	KAT6A	6.76	3.0469	5	1	13	6
34	USP9X	1.07	1.4929	0	0	19	0
34	CEP192	1.07	1.4878	0	0	19	0
34	KREMEN1	1.07	1.4878	0	0	19	0
34	MAP3K6	1.07	1.4929	0	0	19	0
34	POLR3B	2.97	2.1378	1	0	10	2
34	RNF213	4.86	2.6319	3	0	10	4
34	RP11-121C2.2	1.07	1.4878	0	0	19	0
34	CCDC93	1.07	1.4877	0	0	19	0
34	SUSD5	1.07	1.4930	0	0	19	0
34	CBX5	2.98	2.1443	1	0	10	2
34	ANKRD26	1.07	1.4929	0	0	19	0
34	VWA8	1.07	1.4878	0	0	19	0
34	DPYD	1.07	1.4930	0	0	19	0
34	DUSP16	2.97	2.1377	1	0	10	2
34	ZNF407	1.07	1.4878	0	0	19	0
34	EXO1	1.07	1.4879	0	0	19	0
34	C2CD3	2.97	2.1379	1	0	10	2
34	NOM1	2.98	2.1444	1	0	10	2
34	SMC6	4.89	2.6397	3	0	10	4
34	SLC30A1	1.07	1.4929	0	0	19	0
34	SLC4A8	2.98	2.1444	1	0	10	2
34	USP19	2.97	2.1379	1	0	10	2
34	WDR91	1.07	1.4878	0	0	19	0
34	PHLPP1	1.07	1.4929	0	0	19	0
34	LRP4	2.97	2.1379	1	0	10	2
34	MCM3AP	4.86	2.6319	3	0	10	4
34	DMD	2.98	2.1444	1	0	10	2
34	WDR66	2.97	2.1378	1	0	10	2
34	KIDINS220	1.07	1.4879	0	0	19	0
34	CASC5	2.98	2.1444	1	0	10	2
34	ERMP1	2.99	2.1511	1	0	10	2
34	ABCA2	2.97	2.1378	1	0	10	2
34	WDR81	1.07	1.4877	0	0	19	0
34	NAPEPLD	1.07	1.4929	0	0	19	0
34	HEATR5B	1.07	1.4930	0	0	19	0
34	PRDM2	4.86	2.6320	3	0	10	4
34	LAMA1	1.07	1.4877	0	0	19	0
34	ITGA7	1.07	1.4929	0	0	19	0
34	EEF2K	1.08	1.4981	0	0	19	0
34	FTSJD2	2.98	2.1444	1	0	10	2
34	RELN	1.07	1.4878	0	0	19	0
34	NINL	1.09	1.5086	0	0	20	0
34	FCHSD2	1.07	1.4929	0	0	19	0
34	HELZ2	1.07	1.4878	0	0	19	0
34	PER3	1.07	1.4878	0	0	19	0
34	CEP128	1.07	1.4877	0	0	19	0
34	FASN	1.07	1.4878	0	0	19	0
34	TOX	3.04	2.1710	2	0	9	2
34	VCAN	12.45	4.0440	11	5	21	11
34	NCOA3	6.76	3.0469	5	1	13	6
34	PEX1	2.97	2.1378	1	0	10	2
34	SOCS4	4.86	2.6319	3	0	10	4
34	EHMT1	1.08	1.5034	0	0	20	0
34	ARHGAP29	1.07	1.4878	0	0	19	0
34	TMEM57	4.86	2.6319	3	0	10	4
34	EFNB2	1.08	1.4981	0	0	19	0
34	TARBP1	1.09	1.5087	0	0	20	0
34	ANKRD50	1.08	1.4981	0	0	19	0
34	LNPEP	1.07	1.4878	0	0	19	0
34	ASAP3	2.97	2.1378	1	0	10	2
34	ARFGEF2	1.07	1.4878	0	0	19	0
34	TMEM110	1.07	1.4877	0	0	19	0
34	GAN	1.07	1.4929	0	0	19	0
34	AP4E1	2.98	2.1445	1	0	10	2
34	AFF4	4.86	2.6319	3	0	10	4
34	NEK1	1.07	1.4878	0	0	19	0
34	ZNF549	1.07	1.4877	0	0	19	0
34	TBC1D12	1.07	1.4878	0	0	19	0
34	PLCL2	1.07	1.4930	0	0	19	0
34	RNMT	2.99	2.1509	1	0	10	2
34	EIF4EBP2	2.99	2.1511	1	0	10	2
34	FBXO42	1.07	1.4878	0	0	19	0
34	GPATCH1	1.08	1.4982	0	0	19	0
34	ARID4A	2.98	2.1445	1	0	10	2
34	SCUBE3	4.89	2.6397	3	0	10	4
34	DDX60L	1.07	1.4878	0	0	19	0
34	NACC2	1.08	1.4982	0	0	19	0
34	IPO9	1.07	1.4930	0	0	19	0
34	LDLR	1.07	1.4877	0	0	19	0
34	BRD1	1.07	1.4879	0	0	19	0
34	PRDM4	2.97	2.1379	1	0	10	2
34	FAM171B	2.97	2.1378	1	0	10	2
34	ARSG	1.07	1.4878	0	0	19	0
34	FKBP5	2.98	2.1444	1	0	10	2
34	UBN2	1.07	1.4929	0	0	19	0
34	GM2A	1.07	1.4930	0	0	19	0
34	SAMD9L	2.98	2.1444	1	0	10	2
34	HEATR6	4.86	2.6318	3	0	10	4
34	FAM129A	1.07	1.4878	0	0	19	0
34	ERI1	1.07	1.4878	0	0	19	0
34	ERCC6L	2.99	2.1511	1	0	10	2
34	ADCY6	1.07	1.4878	0	0	19	0
34	ATR	1.08	1.4981	0	0	19	0
34	REV3L	2.98	2.1444	1	0	10	2
34	LRIG3	1.07	1.4878	0	0	19	0
34	TBC1D9	1.07	1.4878	0	0	19	0
34	NOL9	1.07	1.4878	0	0	19	0
34	TCEB3	2.97	2.1379	1	0	10	2
34	ARHGEF6	2.97	2.1377	1	0	10	2
34	MLLT4	2.97	2.1378	1	0	10	2
34	MCM8	8.66	3.4118	7	2	15	8
34	MUT	1.07	1.4929	0	0	19	0
34	TCOF1	4.86	2.6319	3	0	10	4
34	RYBP	4.86	2.6318	3	0	10	4
34	SLC7A11	6.76	3.0470	5	1	13	6
34	ABCC5	1.07	1.4930	0	0	19	0
34	CDKL5	1.07	1.4878	0	0	19	0
